"SAMPLE_NUMBER","LOGIN_DATE","ANALYSIS","ASSIGNED_OPERATOR","SAMPLING_POINT","REPORTED_NAME","REPORTED_UNITS","ENTRY"
"7082565","12/02/2015 08:01:16 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.403270842"
"7084604","12/02/2015 12:20:37 PM","FATS011299","SKUNNATH","IRM001A","Fat","PCT_M-M","27.399380805"
"7084618","12/02/2015 12:23:49 PM","FATS011299","SKUNNATH","IRM001A","Fat","PCT_M-M","27.47957993"
"7084880","12/02/2015 12:53:19 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.067151706"
"7084929","12/02/2015 12:56:37 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.652480879"
"7087020","13/02/2015 05:50:07 AM","FATS011299","EGRIFFIN","IRM001A","Fat","PCT_M-M","27.416286149"
"7087021","13/02/2015 05:52:11 AM","FATS011299","EGRIFFIN","IRM001A","Fat","PCT_M-M","27.376918477"
"7087097","13/02/2015 07:14:37 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.423191278"
"7087106","13/02/2015 07:17:39 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","26.820899912"
"7087222","13/02/2015 07:58:27 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.595703663"
"7087228","13/02/2015 08:01:46 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.401574803"
"7087889","13/02/2015 09:59:14 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.62275158"
"7087923","13/02/2015 10:04:18 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.715841327"
"7089776","13/02/2015 01:06:09 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.60885687"
"7089786","13/02/2015 01:07:27 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.062488201"
"7091905","14/02/2015 08:18:20 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.584046774"
"7091921","14/02/2015 08:23:07 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.30125523"
"7091997","14/02/2015 08:55:21 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.469075201"
"7092012","14/02/2015 08:57:53 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.483858533"
"7093627","15/02/2015 07:52:41 AM","FATS011299","STARONA","IRM001A","Fat","PCT_M-M","27.182431201"
"7093629","15/02/2015 07:55:42 AM","FATS011299","STARONA","IRM001A","Fat","PCT_M-M","27.033427452"
"7093697","15/02/2015 08:53:02 AM","FATS011299","STARONA","IRM001A","Fat","PCT_M-M","27.182431201"
"7093701","15/02/2015 08:54:37 AM","FATS011299","STARONA","IRM001A","Fat","PCT_M-M","27.033427452"
"7094766","16/02/2015 06:38:57 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.208585909"
"7094775","16/02/2015 06:43:20 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.242790141"
"7094886","16/02/2015 08:09:55 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.596685083"
"7094904","16/02/2015 08:12:56 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.632355835"
"7095068","16/02/2015 09:26:00 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.266576455"
"7095076","16/02/2015 09:31:35 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","26.976744186"
"7095891","16/02/2015 11:45:53 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.49289146"
"7095934","16/02/2015 11:55:09 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","19.261314707"
"7098333","17/02/2015 07:00:31 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.552643893"
"7098380","17/02/2015 07:34:19 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.445500279"
"7099040","17/02/2015 09:28:59 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.661615193"
"7099065","17/02/2015 09:32:00 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","26.093280326"
"7102579","18/02/2015 06:39:54 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.261892939"
"7102622","18/02/2015 06:53:05 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.345071123"
"7102689","18/02/2015 07:30:34 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","26.31023229"
"7102931","18/02/2015 08:12:00 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.259346482"
"7103509","18/02/2015 09:53:16 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.410975725"
"7103558","18/02/2015 10:01:00 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.496174445"
"7104087","18/02/2015 10:56:13 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.138173302"
"7104088","18/02/2015 10:56:33 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","26.333874201"
"7106501","19/02/2015 05:55:10 AM","FATS011299","EGRIFFIN","IRM001A","Fat","PCT_M-M","27.42519535"
"7106503","19/02/2015 05:59:19 AM","FATS011299","EGRIFFIN","IRM001A","Fat","PCT_M-M","27.50929368"
"7106623","19/02/2015 07:07:19 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.551117451"
"7106628","19/02/2015 07:10:38 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.276345905"
"7107174","19/02/2015 09:33:53 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","26.963738761"
"7107181","19/02/2015 09:36:30 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.278756869"
"7110832","20/02/2015 06:51:01 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.640897756"
"7110838","20/02/2015 06:53:03 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.601674641"
"7112031","20/02/2015 09:16:38 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.172616316"
"7112067","20/02/2015 09:19:42 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.36506672"
"7112072","20/02/2015 09:20:11 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.698128236"
"7112083","20/02/2015 09:23:49 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.733463035"
"7113716","20/02/2015 12:53:22 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.243589744"
"7113756","20/02/2015 01:00:31 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.455804629"
"7115846","21/02/2015 07:10:47 AM","FATS011299","SKUNNATH","IRM001A","Fat","PCT_M-M","27.489559165"
"7115851","21/02/2015 07:14:04 AM","FATS011299","SKUNNATH","IRM001A","Fat","PCT_M-M","27.669950258"
"7118553","23/02/2015 07:35:33 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.690528953"
"7118555","23/02/2015 07:40:33 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.728469716"
"7118602","23/02/2015 07:57:56 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.256894049"
"7118612","23/02/2015 08:02:20 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.521417445"
"7118619","23/02/2015 08:04:05 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.456960157"
"7118628","23/02/2015 08:08:01 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.430555556"
"7118869","23/02/2015 09:34:48 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.748998143"
"7118901","23/02/2015 09:39:10 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.631320087"
"7120520","23/02/2015 01:24:51 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.582327674"
"7120549","23/02/2015 01:28:29 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.385506048"
"7121695","24/02/2015 07:02:31 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.477345805"
"7121704","24/02/2015 07:05:51 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.495365402"
"7121832","24/02/2015 08:25:43 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.360609315"
"7121835","24/02/2015 08:30:03 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.313477438"
"7125340","25/02/2015 06:34:10 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.28815251"
"7125341","25/02/2015 06:35:59 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.309076369"
"7125350","25/02/2015 06:38:46 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.456181904"
"7125352","25/02/2015 06:40:17 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.634974708"
"7125503","25/02/2015 07:59:27 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.787187407"
"7125511","25/02/2015 08:03:08 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.484857512"
"7126893","25/02/2015 10:23:35 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.652173913"
"7126905","25/02/2015 10:25:14 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.562816471"
"7128041","25/02/2015 12:43:13 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.598640157"
"7128073","25/02/2015 12:46:11 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.752755151"
"7130100","26/02/2015 06:43:00 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","26.425686989"
"7130101","26/02/2015 06:45:48 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","26.967944319"
"7130302","26/02/2015 08:17:24 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.536517963"
"7130312","26/02/2015 08:20:15 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.340047393"
"7131032","26/02/2015 10:02:03 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.545541707"
"7131085","26/02/2015 10:05:28 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.366020525"
"7134504","27/02/2015 06:44:25 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.292490119"
"7134505","27/02/2015 06:48:39 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.5148795"
"7134507","27/02/2015 06:49:18 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.44119059"
"7134534","27/02/2015 07:12:13 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.821103072"
"7134615","27/02/2015 07:58:24 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.444303921"
"7135361","27/02/2015 10:08:13 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.802734375"
"7135945","27/02/2015 11:09:26 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.820113771"
"7135978","27/02/2015 11:13:20 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.542754275"
"7138613","28/02/2015 08:24:00 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.504697854"
"7141717","02/03/2015 06:45:04 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.302727361"
"7141722","02/03/2015 06:47:45 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.400889394"
"7141734","02/03/2015 06:54:25 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.431005742"
"7141772","02/03/2015 07:29:21 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.64955252"
"7142055","02/03/2015 09:28:31 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.240107645"
"7142084","02/03/2015 09:37:36 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.655803879"
"7142181","02/03/2015 09:58:49 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.338609707"
"7142190","02/03/2015 10:01:44 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.028795812"
"7145389","03/03/2015 06:21:50 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.653631285"
"7145590","03/03/2015 07:07:37 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.159880834"
"7145595","03/03/2015 07:10:34 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.36328125"
"7145601","03/03/2015 07:15:12 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","28.752189994"
"7145613","03/03/2015 07:22:00 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.571976024"
"7145620","03/03/2015 07:25:33 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.683389966"
"7145956","03/03/2015 08:28:53 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.361563518"
"7146008","03/03/2015 08:33:13 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.20325046"
"7147660","03/03/2015 12:54:50 PM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.071964529"
"7147685","03/03/2015 01:00:29 PM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.68738574"
"7149886","04/03/2015 06:35:18 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.589359174"
"7149901","04/03/2015 07:00:47 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.471141721"
"7149959","04/03/2015 07:24:50 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.07908872"
"7149966","04/03/2015 07:27:02 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.437062275"
"7150237","04/03/2015 08:34:38 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","26.37756117"
"7150264","04/03/2015 08:38:54 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","26.3424821"
"7150871","04/03/2015 10:18:08 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.634886869"
"7150908","04/03/2015 10:24:41 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.18643443"
"7152093","04/03/2015 12:44:13 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.645417472"
"7152569","04/03/2015 01:40:19 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.389162562"
"7154765","05/03/2015 06:37:55 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.398901648"
"7154779","05/03/2015 06:44:57 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.399027488"
"7154815","05/03/2015 07:21:44 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.202380952"
"7155362","05/03/2015 09:05:37 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.68423958"
"7155407","05/03/2015 09:09:03 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.573245952"
"7159222","06/03/2015 06:25:05 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.353057983"
"7159263","06/03/2015 06:37:26 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.360654103"
"7159374","06/03/2015 07:28:00 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.138905355"
"7159400","06/03/2015 07:33:10 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.160852713"
"7159525","06/03/2015 08:05:21 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","26.576532123"
"7159529","06/03/2015 08:08:43 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","26.461813842"
"7159552","06/03/2015 08:28:15 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.394270123"
"7159562","06/03/2015 08:31:49 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.4277726"
"7159595","06/03/2015 08:37:12 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.275148717"
"7159622","06/03/2015 08:42:35 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","25.463808517"
"7163722","07/03/2015 08:34:03 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.473288484"
"7163729","07/03/2015 08:40:33 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.276201395"
"7164981","08/03/2015 08:03:34 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.3899554"
"7164984","08/03/2015 08:08:33 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.197617446"
"7166166","09/03/2015 07:48:36 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.345440858"
"7166238","09/03/2015 08:39:09 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.468598148"
"7167789","10/03/2015 06:21:30 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.398212512"
"7167797","10/03/2015 06:27:44 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.420157198"
"7167827","10/03/2015 06:43:50 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.622696588"
"7167847","10/03/2015 06:59:27 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.422234752"
"7167867","10/03/2015 07:06:22 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.535138195"
"7168328","10/03/2015 09:12:58 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.186164011"
"7169876","10/03/2015 01:16:08 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.525298988"
"7169881","10/03/2015 01:18:33 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.632058288"
"7171821","11/03/2015 06:36:22 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.376463584"
"7171823","11/03/2015 06:37:56 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.369151467"
"7172174","11/03/2015 08:33:06 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.407696816"
"7172181","11/03/2015 08:38:43 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","22.782543124"
"7176345","12/03/2015 06:19:49 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.288051562"
"7176347","12/03/2015 06:23:53 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.299940132"
"7176689","12/03/2015 08:08:43 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.237048666"
"7177710","12/03/2015 10:28:44 AM","FATS011299","BDESWAL","IRM001A","Fat","PCT_M-M","27.692910302"
"7177711","12/03/2015 10:29:12 AM","FATS011299","BDESWAL","IRM001A","Fat","PCT_M-M","27.503244484"
"7177712","12/03/2015 10:29:26 AM","FATS011299","BDESWAL","IRM001A","Fat","PCT_M-M","27.562395186"
"7177714","12/03/2015 10:29:39 AM","FATS011299","BDESWAL","IRM001A","Fat","PCT_M-M","27.722674073"
"7177720","12/03/2015 10:29:51 AM","FATS011299","BDESWAL","IRM001A","Fat","PCT_M-M","27.574915658"
"7177723","12/03/2015 10:30:05 AM","FATS011299","BDESWAL","IRM001A","Fat","PCT_M-M","27.54419255"
"7180789","13/03/2015 07:10:26 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.516904583"
"7180824","13/03/2015 07:30:54 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.602836879"
"7180958","13/03/2015 08:02:08 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.318518519"
"7180985","13/03/2015 08:05:26 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.323348694"
"7181141","13/03/2015 08:29:46 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.205811138"
"7184970","14/03/2015 08:18:22 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.251324308"
"7185002","14/03/2015 08:23:59 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.541694149"
"7186889","15/03/2015 09:05:42 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.160493827"
"7186893","15/03/2015 09:07:14 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.185480806"
"7187801","16/03/2015 06:21:26 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.474828033"
"7187810","16/03/2015 06:26:36 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.468581688"
"7188010","16/03/2015 07:59:13 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.60134504"
"7188034","16/03/2015 08:05:26 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.648974899"
"7188738","16/03/2015 10:24:31 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.713402858"
"7188752","16/03/2015 10:30:10 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.271852137"
"7189581","16/03/2015 12:57:32 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.635861525"
"7189614","16/03/2015 01:04:35 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.565874332"
"7191330","17/03/2015 07:24:35 AM","FATS011299","DSIM","IRM001A","Fat","PCT_M-M","27.458677686"
"7191332","17/03/2015 07:26:39 AM","FATS011299","DSIM","IRM001A","Fat","PCT_M-M","27.561837456"
"7191399","17/03/2015 07:44:36 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.533206831"
"7191448","17/03/2015 08:02:04 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.503837299"
"7193843","17/03/2015 01:10:52 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.531177341"
"7193897","17/03/2015 01:13:03 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.6097659"
"7195874","18/03/2015 07:01:30 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.725371973"
"7195879","18/03/2015 07:03:00 AM","FATS011299","","IRM001A","Fat","PCT_M-M","27.145129597"
"7195901","18/03/2015 07:07:10 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.508650519"
"7195920","18/03/2015 07:10:46 AM","FATS011299","DSIM","IRM001A","Fat","PCT_M-M","27.563527653"
"7195932","18/03/2015 07:14:54 AM","FATS011299","DSIM","IRM001A","Fat","PCT_M-M","27.325636867"
"7195953","18/03/2015 07:26:01 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.450980392"
"7196140","18/03/2015 08:09:23 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.535123769"
"7196196","18/03/2015 08:26:00 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.573596636"
"7198975","18/03/2015 02:45:15 PM","FATS011299","BDESWAL","IRM001A","Fat","PCT_M-M","27.52246732"
"7200058","18/03/2015 07:33:00 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.392197125"
"7200059","18/03/2015 07:35:11 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.605171748"
"7200271","19/03/2015 06:20:39 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.678037104"
"7200283","19/03/2015 06:28:07 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.662337662"
"7200419","19/03/2015 07:28:03 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.180274393"
"7201783","19/03/2015 11:17:10 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.479772251"
"7201848","19/03/2015 11:24:15 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.821050529"
"7202296","19/03/2015 12:47:37 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.392197125"
"7202378","19/03/2015 12:55:48 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.605171748"
"7204335","19/03/2015 05:08:56 PM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.781466376"
"7204874","20/03/2015 06:28:51 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.654911337"
"7204883","20/03/2015 06:32:39 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.662972946"
"7205033","20/03/2015 07:33:02 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.311233886"
"7205070","20/03/2015 07:38:47 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.079340744"
"7205162","20/03/2015 08:08:48 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.687878487"
"7205207","20/03/2015 08:17:28 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.640984909"
"7205562","20/03/2015 09:19:21 AM","FATS011299","","IRM001A","Fat","PCT_M-M","27.419040187"
