Sample,Method,Control,Analyte,Units,Result,Outlier
5902078,OES,IRM001A_CL,Phosphorus,PCT_M-M,0.3602,No
5902078,OES,IRM001A_CL,Calcium,PCT_M-M,0.5239,No
5902078,OES,IRM001A_CL,Potassium,PCT_M-M,0.753,No
5902078,OES,IRM001A_CL,Copper,MG_P_KG,3.8239,No
5902078,OES,IRM001A_CL,Zinc,MG_P_KG,42.1362,No
5902079,OES,SRM75F_CL,Iron,MG_P_KG,86.2469,No
5902079,OES,SRM75F_CL,Potassium,PCT_M-M,0.715,No
5902079,OES,SRM75F_CL,Magnesium,PCT_M-M,0.0527,No
5902079,OES,SRM75F_CL,Sodium,PCT_M-M,0.19,No
5902079,OES,SRM75F_CL,Phosphorus,PCT_M-M,0.3368,No
5902079,OES,SRM75F_CL,Calcium,PCT_M-M,0.5238,No
5902079,OES,SRM75F_CL,Copper,MG_P_KG,4.092,No
5902079,OES,SRM75F_CL,Zinc,MG_P_KG,40.4239,No
5902326,OES,IRM001A_CL,Iron,MG_P_KG,62.8263,No
5902326,OES,IRM001A_CL,Magnesium,PCT_M-M,0.0587,No
5902326,OES,IRM001A_CL,Sodium,PCT_M-M,0.1799,No
5902326,OES,IRM001A_CL,Phosphorus,PCT_M-M,0.3655,No
5902326,OES,IRM001A_CL,Calcium,PCT_M-M,0.5196,No
5902326,OES,IRM001A_CL,Potassium,PCT_M-M,0.6599,No
5902326,OES,IRM001A_CL,Copper,MG_P_KG,3.682,No
5902326,OES,IRM001A_CL,Zinc,MG_P_KG,42.0907,No
5902327,OES,SRM75F_CL,Potassium,PCT_M-M,0.7168,No
5902327,OES,SRM75F_CL,Iron,MG_P_KG,87.7579,No
5902327,OES,SRM75F_CL,Magnesium,PCT_M-M,0.0538,No
5902327,OES,SRM75F_CL,Sodium,PCT_M-M,0.179,No
5902327,OES,SRM75F_CL,Phosphorus,PCT_M-M,0.3486,No
5902327,OES,SRM75F_CL,Calcium,PCT_M-M,0.5252,No
5902327,OES,SRM75F_CL,Copper,MG_P_KG,4.0873,No
5902327,OES,SRM75F_CL,Zinc,MG_P_KG,41.3049,No
5906076,OES,IRM001A_CL,Iron,MG_P_KG,60.3599,No
5906076,OES,IRM001A_CL,Magnesium,PCT_M-M,0.0592,No
5906076,OES,IRM001A_CL,Sodium,PCT_M-M,0.1962,No
5906076,OES,IRM001A_CL,Phosphorus,PCT_M-M,0.3583,No
5906076,OES,IRM001A_CL,Calcium,PCT_M-M,0.5268,No
5906076,OES,IRM001A_CL,Potassium,PCT_M-M,0.7255,No
5906076,OES,IRM001A_CL,Copper,MG_P_KG,3.86,No
5906076,OES,IRM001A_CL,Zinc,MG_P_KG,42.2964,No
5906077,OES,SRM75F_CL,Iron,MG_P_KG,86.8855,No
5906077,OES,SRM75F_CL,Potassium,PCT_M-M,0.7449,No
5906077,OES,SRM75F_CL,Magnesium,PCT_M-M,0.0531,No
5906077,OES,SRM75F_CL,Sodium,PCT_M-M,0.1882,No
5906077,OES,SRM75F_CL,Phosphorus,PCT_M-M,0.3475,No
5906077,OES,SRM75F_CL,Calcium,PCT_M-M,0.5256,No
5906077,OES,SRM75F_CL,Copper,MG_P_KG,3.9172,No
5906077,OES,SRM75F_CL,Zinc,MG_P_KG,40.9043,No
5907975,OES,SRM75F_CL,Potassium,PCT_M-M,0.6919,No
5907975,OES,SRM75F_CL,Iron,MG_P_KG,86.9053,No
5907975,OES,SRM75F_CL,Magnesium,PCT_M-M,0.0537,No
5907975,OES,SRM75F_CL,Sodium,PCT_M-M,0.1841,No
5907975,OES,SRM75F_CL,Phosphorus,PCT_M-M,0.3512,No
5907975,OES,SRM75F_CL,Calcium,PCT_M-M,0.5341,No
5907975,OES,SRM75F_CL,Copper,MG_P_KG,4.0345,No
5907975,OES,SRM75F_CL,Zinc,MG_P_KG,40.9895,No
5912808,OES,IRM001A_CL,Iron,MG_P_KG,62.9414,No
5912808,OES,IRM001A_CL,Magnesium,PCT_M-M,0.0599,No
5912808,OES,IRM001A_CL,Sodium,PCT_M-M,0.1945,No
5912808,OES,IRM001A_CL,Phosphorus,PCT_M-M,0.3575,No
5912808,OES,IRM001A_CL,Calcium,PCT_M-M,0.5294,No
5912808,OES,IRM001A_CL,Potassium,PCT_M-M,0.6765,No
5912808,OES,IRM001A_CL,Copper,MG_P_KG,3.933,No
5912808,OES,IRM001A_CL,Zinc,MG_P_KG,43.2992,No
5912809,OES,SRM75F_CL,Potassium,PCT_M-M,0.6913,No
5912809,OES,SRM75F_CL,Iron,MG_P_KG,88.707,No
5912809,OES,SRM75F_CL,Magnesium,PCT_M-M,0.0538,No
5912809,OES,SRM75F_CL,Sodium,PCT_M-M,0.1816,No
5912809,OES,SRM75F_CL,Phosphorus,PCT_M-M,0.3425,No
5912809,OES,SRM75F_CL,Calcium,PCT_M-M,0.5299,No
5912809,OES,SRM75F_CL,Copper,MG_P_KG,4.3431,No
5912809,OES,SRM75F_CL,Zinc,MG_P_KG,42.0559,No
5913114,OES,IRM001A_CL,Iron,MG_P_KG,64.7366,No
5913114,OES,IRM001A_CL,Magnesium,PCT_M-M,0.059,No
5913114,OES,IRM001A_CL,Sodium,PCT_M-M,0.179,No
5913114,OES,IRM001A_CL,Phosphorus,PCT_M-M,0.3509,No
5913114,OES,IRM001A_CL,Calcium,PCT_M-M,0.5208,No
5913114,OES,IRM001A_CL,Potassium,PCT_M-M,0.674,No
5913114,OES,IRM001A_CL,Copper,MG_P_KG,3.7403,No
5913114,OES,IRM001A_CL,Zinc,MG_P_KG,42.2877,No
5913115,OES,SRM75F_CL,Potassium,PCT_M-M,0.7056,No
5913115,OES,SRM75F_CL,Iron,MG_P_KG,89.9549,No
5913115,OES,SRM75F_CL,Magnesium,PCT_M-M,0.0548,No
5913115,OES,SRM75F_CL,Sodium,PCT_M-M,0.1864,No
5913115,OES,SRM75F_CL,Phosphorus,PCT_M-M,0.3528,No
5913115,OES,SRM75F_CL,Calcium,PCT_M-M,0.5376,No
5913115,OES,SRM75F_CL,Copper,MG_P_KG,4.1189,No
5913115,OES,SRM75F_CL,Zinc,MG_P_KG,42.5679,No
5913789,OES,IRM001A_CL,Iron,MG_P_KG,63.426,No
5913789,OES,IRM001A_CL,Magnesium,PCT_M-M,0.059,No
5913789,OES,IRM001A_CL,Sodium,PCT_M-M,0.1867,No
5913789,OES,IRM001A_CL,Phosphorus,PCT_M-M,0.3686,No
5913789,OES,IRM001A_CL,Calcium,PCT_M-M,0.5232,No
5913789,OES,IRM001A_CL,Potassium,PCT_M-M,0.7292,No
5913789,OES,IRM001A_CL,Copper,MG_P_KG,3.7164,No
5913789,OES,IRM001A_CL,Zinc,MG_P_KG,42.464,No
5913790,OES,SRM75F_CL,Potassium,PCT_M-M,0.7501,No
5913790,OES,SRM75F_CL,Iron,MG_P_KG,90.285,No
5913790,OES,SRM75F_CL,Magnesium,PCT_M-M,0.0539,No
5913790,OES,SRM75F_CL,Sodium,PCT_M-M,0.1816,No
5913790,OES,SRM75F_CL,Phosphorus,PCT_M-M,0.3499,No
5913790,OES,SRM75F_CL,Calcium,PCT_M-M,0.5312,No
5913790,OES,SRM75F_CL,Copper,MG_P_KG,4.1647,No
5913790,OES,SRM75F_CL,Zinc,MG_P_KG,41.6491,No
5914117,OES,IRM001A_CL,Iron,MG_P_KG,62.2704,No
5914117,OES,IRM001A_CL,Magnesium,PCT_M-M,0.0594,No
5914117,OES,IRM001A_CL,Sodium,PCT_M-M,0.1953,No
5914117,OES,IRM001A_CL,Phosphorus,PCT_M-M,0.3559,No
5914117,OES,IRM001A_CL,Calcium,PCT_M-M,0.5374,No
5914117,OES,IRM001A_CL,Potassium,PCT_M-M,0.7651,No
5914117,OES,IRM001A_CL,Copper,MG_P_KG,3.541,No
5914117,OES,IRM001A_CL,Zinc,MG_P_KG,42.0633,No
5914118,OES,SRM75F_CL,Iron,MG_P_KG,89.8088,No
5914118,OES,SRM75F_CL,Potassium,PCT_M-M,0.8034,No
5914118,OES,SRM75F_CL,Magnesium,PCT_M-M,0.0542,No
5914118,OES,SRM75F_CL,Sodium,PCT_M-M,0.1905,No
5914118,OES,SRM75F_CL,Phosphorus,PCT_M-M,0.3463,No
5914118,OES,SRM75F_CL,Calcium,PCT_M-M,0.5447,No
5914118,OES,SRM75F_CL,Copper,MG_P_KG,3.8732,No
5914118,OES,SRM75F_CL,Zinc,MG_P_KG,41.1851,No
5916171,OES,IRM001A_CL,Iron,MG_P_KG,62.1915,No
5916171,OES,IRM001A_CL,Magnesium,PCT_M-M,0.0588,No
5916171,OES,IRM001A_CL,Sodium,PCT_M-M,0.1793,No
5916171,OES,IRM001A_CL,Phosphorus,PCT_M-M,0.36,No
5916171,OES,IRM001A_CL,Calcium,PCT_M-M,0.5083,No
5916171,OES,IRM001A_CL,Potassium,PCT_M-M,0.6804,No
5916171,OES,IRM001A_CL,Copper,MG_P_KG,4.0466,No
5916171,OES,IRM001A_CL,Zinc,MG_P_KG,42.8742,No
5916172,OES,SRM75F_CL,Potassium,PCT_M-M,0.7166,No
5916172,OES,SRM75F_CL,Iron,MG_P_KG,88.9836,No
5916172,OES,SRM75F_CL,Magnesium,PCT_M-M,0.0534,No
5916172,OES,SRM75F_CL,Sodium,PCT_M-M,0.1877,No
5916172,OES,SRM75F_CL,Phosphorus,PCT_M-M,0.3511,No
5916172,OES,SRM75F_CL,Calcium,PCT_M-M,0.5137,No
5916172,OES,SRM75F_CL,Copper,MG_P_KG,4.407,No
5916172,OES,SRM75F_CL,Zinc,MG_P_KG,42.0573,No
5919010,MS,IRM001A_CL,Iron,MG_P_KG,65.41,No
5919010,MS,IRM001A_CL,Iron,MG_P_KG,67.64,No
5919010,MS,IRM001A_CL,Magnesium,PCT_M-M,0.0622,No
5919010,MS,IRM001A_CL,Magnesium,PCT_M-M,0.0628,No
5919010,MS,IRM001A_CL,Sodium,PCT_M-M,0.1856,No
5919010,MS,IRM001A_CL,Sodium,PCT_M-M,0.1856,No
5919010,MS,IRM001A_CL,Phosphorus,PCT_M-M,0.3931,No
5919010,MS,IRM001A_CL,Phosphorus,PCT_M-M,0.395,No
5919010,MS,IRM001A_CL,Calcium,PCT_M-M,0.5268,No
5919010,MS,IRM001A_CL,Calcium,PCT_M-M,0.5268,No
5919010,MS,IRM001A_CL,Potassium,PCT_M-M,0.7278,No
5919010,MS,IRM001A_CL,Potassium,PCT_M-M,0.7278,No
5919010,MS,IRM001A_CL,Copper,MG_P_KG,4.36,No
5919010,MS,IRM001A_CL,Copper,MG_P_KG,4.44,No
5919010,MS,IRM001A_CL,Zinc,MG_P_KG,48.23,No
5919010,MS,IRM001A_CL,Zinc,MG_P_KG,49.69,No
5919011,MS,SRM75F_CL,Potassium,PCT_M-M,0.747,No
5919011,MS,SRM75F_CL,Potassium,PCT_M-M,0.747,No
5919011,MS,SRM75F_CL,Magnesium,PCT_M-M,0.0553,No
5919011,MS,SRM75F_CL,Magnesium,PCT_M-M,0.056,No
5919011,MS,SRM75F_CL,Sodium,PCT_M-M,0.1787,No
5919011,MS,SRM75F_CL,Sodium,PCT_M-M,0.1787,No
5919011,MS,SRM75F_CL,Phosphorus,PCT_M-M,0.3708,No
5919011,MS,SRM75F_CL,Phosphorus,PCT_M-M,0.385,No
5919011,MS,SRM75F_CL,Calcium,PCT_M-M,0.5194,No
5919011,MS,SRM75F_CL,Calcium,PCT_M-M,0.5194,No
5919011,MS,SRM75F_CL,Copper,MG_P_KG,4.68,No
5919011,MS,SRM75F_CL,Copper,MG_P_KG,4.68,No
5919011,MS,SRM75F_CL,Zinc,MG_P_KG,46.77,No
5919011,MS,SRM75F_CL,Zinc,MG_P_KG,46.77,No
5919011,MS,SRM75F_CL,Iron,MG_P_KG,93.26,No
5919011,MS,SRM75F_CL,Iron,MG_P_KG,93.69,No
5919054,MS,IRM001A_CL,Iron,MG_P_KG,68.28,No
5919054,OES,IRM001A_CL,Iron,MG_P_KG,68.3,No
5919054,MS,IRM001A_CL,Magnesium,PCT_M-M,0.0654,No
5919054,MS,IRM001A_CL,Sodium,PCT_M-M,0.1899,No
5919054,MS,IRM001A_CL,Phosphorus,PCT_M-M,0.3914,No
5919054,MS,IRM001A_CL,Calcium,PCT_M-M,0.5435,No
5919054,MS,IRM001A_CL,Potassium,PCT_M-M,0.7471,No
5919054,MS,IRM001A_CL,Copper,MG_P_KG,4.67,No
5919054,MS,IRM001A_CL,Zinc,MG_P_KG,49.31,No
5919054,OES,IRM001A_CL,Magnesium,PCT_M-M,0.0654,No
5919054,OES,IRM001A_CL,Sodium,PCT_M-M,0.19,No
5919054,OES,IRM001A_CL,Phosphorus,PCT_M-M,0.391,No
5919054,OES,IRM001A_CL,Calcium,PCT_M-M,0.543,No
5919054,OES,IRM001A_CL,Potassium,PCT_M-M,0.747,No
5919054,OES,IRM001A_CL,Copper,MG_P_KG,4.67,No
5919054,OES,IRM001A_CL,Zinc,MG_P_KG,49.3,No
5919055,MS,SRM75F_CL,Potassium,PCT_M-M,0.764,No
5919055,OES,SRM75F_CL,Potassium,PCT_M-M,0.764,No
5919055,MS,SRM75F_CL,Magnesium,PCT_M-M,0.0578,No
5919055,MS,SRM75F_CL,Sodium,PCT_M-M,0.1817,No
5919055,MS,SRM75F_CL,Phosphorus,PCT_M-M,0.3682,No
5919055,MS,SRM75F_CL,Calcium,PCT_M-M,0.5374,No
5919055,MS,SRM75F_CL,Copper,MG_P_KG,4.82,No
5919055,MS,SRM75F_CL,Zinc,MG_P_KG,48.22,No
5919055,OES,SRM75F_CL,Magnesium,PCT_M-M,0.0578,No
5919055,OES,SRM75F_CL,Sodium,PCT_M-M,0.182,No
5919055,OES,SRM75F_CL,Phosphorus,PCT_M-M,0.368,No
5919055,OES,SRM75F_CL,Calcium,PCT_M-M,0.537,No
5919055,OES,SRM75F_CL,Copper,MG_P_KG,4.82,No
5919055,OES,SRM75F_CL,Zinc,MG_P_KG,48.2,No
5919055,OES,SRM75F_CL,Iron,MG_P_KG,96.2,No
5919055,MS,SRM75F_CL,Iron,MG_P_KG,96.21,No
5922134,MS,IRM001A_CL,Iron,MG_P_KG,65.08,No
5922134,MS,IRM001A_CL,Magnesium,PCT_M-M,0.0624,No
5922134,MS,IRM001A_CL,Sodium,PCT_M-M,0.1871,No
5922134,MS,IRM001A_CL,Phosphorus,PCT_M-M,0.3897,No
5922134,MS,IRM001A_CL,Calcium,PCT_M-M,0.5236,No
5922134,MS,IRM001A_CL,Potassium,PCT_M-M,0.7279,No
5922134,MS,IRM001A_CL,Copper,MG_P_KG,4.37,No
5922134,MS,IRM001A_CL,Zinc,MG_P_KG,50.56,No
5922135,MS,SRM75F_CL,Potassium,PCT_M-M,0.7744,No
5922135,MS,SRM75F_CL,Magnesium,PCT_M-M,0.0576,No
5922135,MS,SRM75F_CL,Sodium,PCT_M-M,0.186,No
5922135,MS,SRM75F_CL,Phosphorus,PCT_M-M,0.3798,No
5922135,MS,SRM75F_CL,Calcium,PCT_M-M,0.5451,No
5922135,MS,SRM75F_CL,Copper,MG_P_KG,4.91,No
5922135,MS,SRM75F_CL,Zinc,MG_P_KG,50.13,No
5922135,MS,SRM75F_CL,Iron,MG_P_KG,95.3,No
5922394,MS,IRM001A_CL,Iron,MG_P_KG,65.36,No
5922394,MS,IRM001A_CL,Magnesium,PCT_M-M,0.064,No
5922394,MS,IRM001A_CL,Sodium,PCT_M-M,0.1871,No
5922394,MS,IRM001A_CL,Phosphorus,PCT_M-M,0.3393,No
5922394,MS,IRM001A_CL,Calcium,PCT_M-M,0.5389,No
5922394,MS,IRM001A_CL,Potassium,PCT_M-M,0.716,No
5922394,MS,IRM001A_CL,Copper,MG_P_KG,4.61,No
5922394,MS,IRM001A_CL,Zinc,MG_P_KG,51.1,No
5922394,OES,IRM001A_CL,Magnesium,PCT_M-M,0.0636,No
5922394,OES,IRM001A_CL,Sodium,PCT_M-M,0.187,No
5922394,OES,IRM001A_CL,Phosphorus,PCT_M-M,0.357,No
5922394,OES,IRM001A_CL,Calcium,PCT_M-M,0.549,No
5922394,OES,IRM001A_CL,Potassium,PCT_M-M,0.716,No
5922394,OES,IRM001A_CL,Copper,MG_P_KG,4.61,No
5922394,OES,IRM001A_CL,Zinc,MG_P_KG,51.1,No
5922394,OES,IRM001A_CL,Iron,MG_P_KG,0.654,No
5922395,OES,SRM75F_CL,Potassium,PCT_M-M,0.762,No
5922395,OES,SRM75F_CL,Potassium,PCT_M-M,0.762,No
5922395,MS,SRM75F_CL,Potassium,PCT_M-M,0.7624,No
5922395,MS,SRM75F_CL,Magnesium,PCT_M-M,0.0575,No
5922395,MS,SRM75F_CL,Sodium,PCT_M-M,0.1824,No
5922395,MS,SRM75F_CL,Phosphorus,PCT_M-M,0.3436,No
5922395,MS,SRM75F_CL,Calcium,PCT_M-M,0.5406,No
5922395,MS,SRM75F_CL,Copper,MG_P_KG,4.73,No
5922395,MS,SRM75F_CL,Zinc,MG_P_KG,47.16,No
5922395,OES,SRM75F_CL,Magnesium,PCT_M-M,0.0575,No
5922395,OES,SRM75F_CL,Magnesium,PCT_M-M,0.0575,No
5922395,OES,SRM75F_CL,Sodium,PCT_M-M,0.182,No
5922395,OES,SRM75F_CL,Sodium,PCT_M-M,0.182,No
5922395,OES,SRM75F_CL,Phosphorus,PCT_M-M,0.344,No
5922395,OES,SRM75F_CL,Phosphorus,PCT_M-M,0.344,No
5922395,OES,SRM75F_CL,Calcium,PCT_M-M,0.541,No
5922395,OES,SRM75F_CL,Calcium,PCT_M-M,0.544,No
5922395,OES,SRM75F_CL,Copper,MG_P_KG,4.73,No
5922395,OES,SRM75F_CL,Copper,MG_P_KG,4.78,No
5922395,OES,SRM75F_CL,Zinc,MG_P_KG,47.2,No
5922395,OES,SRM75F_CL,Zinc,MG_P_KG,48.4,No
5922395,OES,SRM75F_CL,Iron,MG_P_KG,93.4,No
5922395,MS,SRM75F_CL,Iron,MG_P_KG,93.43,No
5922395,OES,SRM75F_CL,Iron,MG_P_KG,93.5,No
5927176,OES,IRM001A_CL,Iron,MG_P_KG,65.36,No
5927176,MS,IRM001A_CL,Iron,MG_P_KG,66.28,No
5927176,MS,IRM001A_CL,Magnesium,PCT_M-M,0.0639,No
5927176,MS,IRM001A_CL,Sodium,PCT_M-M,0.1865,No
5927176,MS,IRM001A_CL,Phosphorus,PCT_M-M,0.3584,No
5927176,MS,IRM001A_CL,Calcium,PCT_M-M,0.5387,No
5927176,MS,IRM001A_CL,Potassium,PCT_M-M,0.7224,No
5927176,MS,IRM001A_CL,Copper,MG_P_KG,4.5,No
5927176,MS,IRM001A_CL,Zinc,MG_P_KG,51.15,No
5927176,OES,IRM001A_CL,Magnesium,PCT_M-M,0.0639,No
5927176,OES,IRM001A_CL,Sodium,PCT_M-M,0.187,No
5927176,OES,IRM001A_CL,Phosphorus,PCT_M-M,0.339,No
5927176,OES,IRM001A_CL,Calcium,PCT_M-M,0.539,No
5927176,OES,IRM001A_CL,Potassium,PCT_M-M,0.716,No
5927176,OES,IRM001A_CL,Copper,MG_P_KG,4.61,No
5927176,OES,IRM001A_CL,Zinc,MG_P_KG,51.1,No
5927177,OES,SRM75F_CL,Potassium,PCT_M-M,0.762,No
5927177,MS,SRM75F_CL,Potassium,PCT_M-M,0.7687,No
5927177,MS,SRM75F_CL,Magnesium,PCT_M-M,0.0587,No
5927177,MS,SRM75F_CL,Sodium,PCT_M-M,0.1842,No
5927177,MS,SRM75F_CL,Phosphorus,PCT_M-M,0.3514,No
5927177,MS,SRM75F_CL,Calcium,PCT_M-M,0.5469,No
5927177,MS,SRM75F_CL,Copper,MG_P_KG,4.91,No
5927177,MS,SRM75F_CL,Zinc,MG_P_KG,48.31,No
5927177,OES,SRM75F_CL,Magnesium,PCT_M-M,0.0575,No
5927177,OES,SRM75F_CL,Sodium,PCT_M-M,0.182,No
5927177,OES,SRM75F_CL,Phosphorus,PCT_M-M,0.344,No
5927177,OES,SRM75F_CL,Calcium,PCT_M-M,0.541,No
5927177,OES,SRM75F_CL,Copper,MG_P_KG,4.73,No
5927177,OES,SRM75F_CL,Zinc,MG_P_KG,47.2,No
5927177,OES,SRM75F_CL,Iron,MG_P_KG,93.4,No
5927177,MS,SRM75F_CL,Iron,MG_P_KG,94.95,No
5927915,MS,IRM001A_CL,Iron,MG_P_KG,66.55,No
5927915,MS,IRM001A_CL,Magnesium,PCT_M-M,0.0642,No
5927915,MS,IRM001A_CL,Sodium,PCT_M-M,0.1905,No
5927915,MS,IRM001A_CL,Phosphorus,PCT_M-M,0.3938,No
5927915,MS,IRM001A_CL,Calcium,PCT_M-M,0.5459,No
5927915,MS,IRM001A_CL,Potassium,PCT_M-M,0.7528,No
5927915,MS,IRM001A_CL,Copper,MG_P_KG,4.44,No
5927915,MS,IRM001A_CL,Zinc,MG_P_KG,48.08,No
5927916,MS,SRM75F_CL,Potassium,PCT_M-M,0.7792,No
5927916,MS,SRM75F_CL,Magnesium,PCT_M-M,0.057,No
5927916,MS,SRM75F_CL,Sodium,PCT_M-M,0.1866,No
5927916,MS,SRM75F_CL,Phosphorus,PCT_M-M,0.3639,No
5927916,MS,SRM75F_CL,Calcium,PCT_M-M,0.543,No
5927916,MS,SRM75F_CL,Copper,MG_P_KG,4.82,No
5927916,MS,SRM75F_CL,Zinc,MG_P_KG,46.55,No
5927916,MS,SRM75F_CL,Iron,MG_P_KG,95.39,No
5931219,MS,IRM001A_CL,Iron,MG_P_KG,66.7,No
5931219,MS,IRM001A_CL,Iron,MG_P_KG,66.7,No
5931219,MS,IRM001A_CL,Magnesium,PCT_M-M,0.063,No
5931219,MS,IRM001A_CL,Magnesium,PCT_M-M,0.063,No
5931219,MS,IRM001A_CL,Sodium,PCT_M-M,0.1941,No
5931219,MS,IRM001A_CL,Sodium,PCT_M-M,0.1941,No
5931219,MS,IRM001A_CL,Phosphorus,PCT_M-M,0.3931,No
5931219,MS,IRM001A_CL,Phosphorus,PCT_M-M,0.3931,No
5931219,MS,IRM001A_CL,Calcium,PCT_M-M,0.5525,No
5931219,MS,IRM001A_CL,Calcium,PCT_M-M,0.5525,No
5931219,MS,IRM001A_CL,Potassium,PCT_M-M,0.751,No
5931219,MS,IRM001A_CL,Potassium,PCT_M-M,0.751,No
5931219,MS,IRM001A_CL,Copper,MG_P_KG,4.21,No
5931219,MS,IRM001A_CL,Copper,MG_P_KG,4.21,No
5931219,MS,IRM001A_CL,Zinc,MG_P_KG,48.09,No
5931219,MS,IRM001A_CL,Zinc,MG_P_KG,48.09,No
5931220,MS,SRM75F_CL,Potassium,PCT_M-M,0.3677,No
5931220,OES,SRM75F_CL,Potassium,PCT_M-M,0.78,No
5931220,MS,SRM75F_CL,Potassium,PCT_M-M,0.7817,No
5931220,MS,SRM75F_CL,Magnesium,PCT_M-M,0.0571,No
5931220,MS,SRM75F_CL,Magnesium,PCT_M-M,0.0571,No
5931220,MS,SRM75F_CL,Sodium,PCT_M-M,0.1892,No
5931220,MS,SRM75F_CL,Sodium,PCT_M-M,0.1892,No
5931220,MS,SRM75F_CL,Phosphorus,PCT_M-M,0.3677,No
5931220,MS,SRM75F_CL,Phosphorus,PCT_M-M,0.3677,No
5931220,MS,SRM75F_CL,Calcium,PCT_M-M,0.5415,No
5931220,MS,SRM75F_CL,Calcium,PCT_M-M,0.5415,No
5931220,MS,SRM75F_CL,Copper,MG_P_KG,4.48,No
5931220,MS,SRM75F_CL,Copper,MG_P_KG,4.48,No
5931220,MS,SRM75F_CL,Zinc,MG_P_KG,46.2,No
5931220,MS,SRM75F_CL,Zinc,MG_P_KG,46.2,No
5931220,OES,SRM75F_CL,Magnesium,PCT_M-M,0.057,No
5931220,OES,SRM75F_CL,Sodium,PCT_M-M,0.19,No
5931220,OES,SRM75F_CL,Phosphorus,PCT_M-M,0.35,No
5931220,OES,SRM75F_CL,Calcium,PCT_M-M,0.56,No
5931220,OES,SRM75F_CL,Copper,MG_P_KG,4.8,No
5931220,OES,SRM75F_CL,Zinc,MG_P_KG,47,No
5931220,MS,SRM75F_CL,Iron,MG_P_KG,95.5,No
5931220,MS,SRM75F_CL,Iron,MG_P_KG,95.5,No
5931220,OES,SRM75F_CL,Iron,MG_P_KG,96,No
5933170,OES,IRM001A_CL,Iron,MG_P_KG,58.977,No
5933170,OES,IRM001A_CL,Magnesium,PCT_M-M,0.0539,No
5933170,OES,IRM001A_CL,Sodium,PCT_M-M,0.207,No
5933170,OES,IRM001A_CL,Phosphorus,PCT_M-M,0.3564,No
5933170,OES,IRM001A_CL,Calcium,PCT_M-M,0.477,No
5933170,OES,IRM001A_CL,Potassium,PCT_M-M,0.7612,No
5933170,OES,IRM001A_CL,Copper,MG_P_KG,3.6469,No
5933170,OES,IRM001A_CL,Zinc,MG_P_KG,38.1424,No
5933171,OES,SRM75F_CL,Iron,MG_P_KG,83.8896,No
5933171,OES,SRM75F_CL,Magnesium,PCT_M-M,0.0487,No
5933171,OES,SRM75F_CL,Sodium,PCT_M-M,0.2057,No
5933171,OES,SRM75F_CL,Phosphorus,PCT_M-M,0.3401,No
5933171,OES,SRM75F_CL,Calcium,PCT_M-M,0.478,No
5933171,OES,SRM75F_CL,Copper,MG_P_KG,4.105,No
5933171,OES,SRM75F_CL,Zinc,MG_P_KG,37.0867,No
5933171,OES,SRM75F_CL,Potassium,PCT_M-M,0.8404,No
5934147,OES,IRM001A_CL,Iron,MG_P_KG,62.5675,No
5934147,OES,IRM001A_CL,Magnesium,PCT_M-M,0.0589,No
5934147,OES,IRM001A_CL,Sodium,PCT_M-M,0.2003,No
5934147,OES,IRM001A_CL,Phosphorus,PCT_M-M,0.3644,No
5934147,OES,IRM001A_CL,Calcium,PCT_M-M,0.5423,No
5934147,OES,IRM001A_CL,Potassium,PCT_M-M,0.7467,No
5934147,OES,IRM001A_CL,Copper,MG_P_KG,4.025,No
5934147,OES,IRM001A_CL,Zinc,MG_P_KG,42.1835,No
5934149,OES,SRM75F_CL,Potassium,PCT_M-M,0.7558,No
5934149,OES,SRM75F_CL,Iron,MG_P_KG,91.1206,No
5934149,OES,SRM75F_CL,Magnesium,PCT_M-M,0.0533,No
5934149,OES,SRM75F_CL,Sodium,PCT_M-M,0.1946,No
5934149,OES,SRM75F_CL,Phosphorus,PCT_M-M,0.3544,No
5934149,OES,SRM75F_CL,Calcium,PCT_M-M,0.5461,No
5934149,OES,SRM75F_CL,Copper,MG_P_KG,4.3531,No
5934149,OES,SRM75F_CL,Zinc,MG_P_KG,41.2696,No
5937607,MS,IRM001A_CL,Iron,MG_P_KG,66.33,No
5937607,MS,IRM001A_CL,Magnesium,PCT_M-M,0.0622,No
5937607,MS,IRM001A_CL,Sodium,PCT_M-M,0.1897,No
5937607,MS,IRM001A_CL,Phosphorus,PCT_M-M,0.3907,No
5937607,MS,IRM001A_CL,Calcium,PCT_M-M,0.5354,No
5937607,MS,IRM001A_CL,Potassium,PCT_M-M,0.7301,No
5937607,MS,IRM001A_CL,Copper,MG_P_KG,4.08,No
5937607,MS,IRM001A_CL,Zinc,MG_P_KG,48.61,No
5937608,MS,SRM75F_CL,Potassium,PCT_M-M,0.3942,No
5937608,MS,SRM75F_CL,Magnesium,PCT_M-M,0.0576,No
5937608,MS,SRM75F_CL,Sodium,PCT_M-M,0.1896,No
5937608,MS,SRM75F_CL,Phosphorus,PCT_M-M,0.3942,No
5937608,MS,SRM75F_CL,Calcium,PCT_M-M,0.5569,No
5937608,MS,SRM75F_CL,Copper,MG_P_KG,4.61,No
5937608,MS,SRM75F_CL,Zinc,MG_P_KG,50.14,No
5937608,MS,SRM75F_CL,Iron,MG_P_KG,96.92,No
5939635,OES,IRM001A_CL,Iron,MG_P_KG,60.3,No
5939635,OES,IRM001A_CL,Magnesium,PCT_M-M,0.0587,No
