"","SAMPLE_NUMBER","LOGIN_DATE","ANALYSIS","ASSIGNED_OPERATOR","SAMPLING_POINT","REPORTED_NAME","UNITS","ENTRY","REPORTABLE","NAME","RAW_ENTRY","z_score"
"155",13961605,2020-04-08 07:47:20,"MICP010406",NA,"IRM001B_CL","Manganese","MG_P_KG",0.5101557849,"T","MICP01-20-0261",0.5101557849,0.224849432364912
"156",13961605,2020-04-08 07:47:20,"MICP010406",NA,"IRM001B_CL","Calcium","PCT_M-M",0.6799371654,"T","MICP01-20-0261",0.6799371654,-1.19719002760362
"157",13961605,2020-04-08 07:47:20,"MICP010406",NA,"IRM001B_CL","Magnesium","PCT_M-M",0.06541726653,"T","MICP01-20-0261",0.06541726653,-1.58388877874353
"158",13961605,2020-04-08 07:47:20,"MICP010406",NA,"IRM001B_CL","Sodium","PCT_M-M",0.1702884485,"T","MICP01-20-0261",0.1702884485,-1.71495402777766
"159",13961605,2020-04-08 07:47:20,"MICP010406",NA,"IRM001B_CL","Potassium","PCT_M-M",0.6807720752,"T","MICP01-20-0261",0.6807720752,-0.245587572547302
"160",13961605,2020-04-08 07:47:20,"MICP010406",NA,"IRM001B_CL","Phosphorus","PCT_M-M",0.474948798,"T","MICP01-20-0261",0.474948798,0.376953594871392
"161",13961838,2020-04-08 08:29:48,"MICP010406","SLOUYEH","IRM001B_CL","Iron","MG_P_KG",87.048600069,"T","MICP01-20-0260",87.048600069,-0.245858341160678
"162",13961838,2020-04-08 08:29:48,"MICP010406","SLOUYEH","IRM001B_CL","Zinc","MG_P_KG",38.35361157,"T","MICP01-20-0260",38.35361157,0.884001436668576
"163",13962190,2020-04-08 09:36:33,"MICP010406","TCACOPARDO","IRM001B_CL","Iron","MG_P_KG",88.651732706,"T","MICP01-20-0263",88.651732706,0.561174333619841
"164",13962190,2020-04-08 09:36:33,"MICP010406","TCACOPARDO","IRM001B_CL","Zinc","MG_P_KG",37.803217222,"T","MICP01-20-0263",37.803217222,0.156280846841928
"165",13962190,2020-04-08 09:36:33,"MICP010406","TCACOPARDO","IRM001B_CL","Copper","MG_P_KG",0.2035365767,"T","MICP01-20-0263",0.2035365767,-0.602712326927538
"166",13962190,2020-04-08 09:36:33,"MICP010406","TCACOPARDO","IRM001B_CL","Calcium","PCT_M-M",0.7089026693,"T","MICP01-20-0263",0.7089026693,0.703349075293291
"167",13962190,2020-04-08 09:36:33,"MICP010406","TCACOPARDO","IRM001B_CL","Magnesium","PCT_M-M",0.06863573063,"T","MICP01-20-0263",0.06863573063,0.763739544501428
"168",13962190,2020-04-08 09:36:33,"MICP010406","TCACOPARDO","IRM001B_CL","Sodium","PCT_M-M",0.1751382635,"T","MICP01-20-0263",0.1751382635,-0.775135294674324
"169",13962190,2020-04-08 09:36:33,"MICP010406","TCACOPARDO","IRM001B_CL","Potassium","PCT_M-M",0.7097334568,"T","MICP01-20-0263",0.7097334568,1.57958715454437
"170",13962190,2020-04-08 09:36:33,"MICP010406","TCACOPARDO","IRM001B_CL","Phosphorus","PCT_M-M",0.4651586397,"T","MICP01-20-0263",0.4651586397,-0.0165960498595874
"171",13962285,2020-04-08 10:09:44,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",86.815301994,"T","MICP01-20-0262",86.815301994,-0.36330287765314
"172",13962285,2020-04-08 10:09:44,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",37.589365787,"T","MICP01-20-0262",37.589365787,-0.12646931761557
"173",13962285,2020-04-08 10:09:44,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.6812773643,"T","MICP01-20-0262",0.6812773643,-1.10925437753163
"174",13962285,2020-04-08 10:09:44,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06592182361,"T","MICP01-20-0262",0.06592182361,-1.21585220760335
"175",13962285,2020-04-08 10:09:44,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1701752614,"T","MICP01-20-0262",0.1701752614,-1.73688792771521
"176",13962285,2020-04-08 10:09:44,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.6776434333,"T","MICP01-20-0262",0.6776434333,-0.442757659419131
"177",13965275,2020-04-08 16:14:57,"MICP010406","SLOUYEH","IRM001B_CL","Iron","MG_P_KG",88.009573514,"T","MICP01-20-0264",88.009573514,0.237905105364048
"178",13965275,2020-04-08 16:14:57,"MICP010406","SLOUYEH","IRM001B_CL","Zinc","MG_P_KG",37.052329338,"T","MICP01-20-0264",37.052329338,-0.836528355912034
"179",13965275,2020-04-08 16:14:57,"MICP010406","SLOUYEH","IRM001B_CL","Copper","MG_P_KG",0.2700984254,"T","MICP01-20-0264",0.2700984254,0.618785738532556
"180",13965275,2020-04-08 16:14:57,"MICP010406","SLOUYEH","IRM001B_CL","Manganese","MG_P_KG",0.4845701284,"T","MICP01-20-0264",0.4845701284,-1.02180009143264
"181",13965275,2020-04-08 16:14:57,"MICP010406","SLOUYEH","IRM001B_CL","Calcium","PCT_M-M",0.7062086868,"T","MICP01-20-0264",0.7062086868,0.526586430270916
"182",13965275,2020-04-08 16:14:57,"MICP010406","SLOUYEH","IRM001B_CL","Magnesium","PCT_M-M",0.06844485724,"T","MICP01-20-0264",0.06844485724,0.624511713276659
"183",13965275,2020-04-08 16:14:57,"MICP010406","SLOUYEH","IRM001B_CL","Sodium","PCT_M-M",0.1715075647,"T","MICP01-20-0264",0.1715075647,-1.47870826529193
"184",13965275,2020-04-08 16:14:57,"MICP010406","SLOUYEH","IRM001B_CL","Potassium","PCT_M-M",0.7111526832,"T","MICP01-20-0264",0.7111526832,1.66902819686333
"185",13965275,2020-04-08 16:14:57,"MICP010406","SLOUYEH","IRM001B_CL","Phosphorus","PCT_M-M",0.4476862209,"T","MICP01-20-0264",0.4476862209,-0.718961016862305
"186",13966265,2020-04-08 18:27:34,"MICP010406","APOWERS","IRM001B_CL","Iron","MG_P_KG",90.887974581,"T","MICP01-20-0268",90.887974581,1.68692040115339
"187",13966265,2020-04-08 18:27:34,"MICP010406","APOWERS","IRM001B_CL","Zinc","MG_P_KG",38.035515445,"T","MICP01-20-0268",38.035515445,0.463420991851636
"188",13966265,2020-04-08 18:27:34,"MICP010406","APOWERS","IRM001B_CL","Copper","MG_P_KG",0.1985262765,"T","MICP01-20-0268",0.1985262765,-0.69465797028336
"189",13966265,2020-04-08 18:27:34,"MICP010406","APOWERS","IRM001B_CL","Manganese","MG_P_KG",0.5015946698,"T","MICP01-20-0268",0.5015946698,-0.192287023078044
"190",13966265,2020-04-08 18:27:34,"MICP010406","APOWERS","IRM001B_CL","Calcium","PCT_M-M",0.7213989253,"T","MICP01-20-0268",0.7213989253,1.52327691945589
"191",13966265,2020-04-08 18:27:34,"MICP010406","APOWERS","IRM001B_CL","Magnesium","PCT_M-M",0.06902313183,"T","MICP01-20-0268",0.06902313183,1.04631968251791
"192",13966265,2020-04-08 18:27:34,"MICP010406","APOWERS","IRM001B_CL","Sodium","PCT_M-M",0.1757104326,"T","MICP01-20-0268",0.1757104326,-0.664257820238109
"193",13966265,2020-04-08 18:27:34,"MICP010406","APOWERS","IRM001B_CL","Potassium","PCT_M-M",0.7159388327,"T","MICP01-20-0268",0.7159388327,1.97065604142315
"194",13966265,2020-04-08 18:27:34,"MICP010406","APOWERS","IRM001B_CL","Phosphorus","PCT_M-M",0.4866556778,"T","MICP01-20-0268",0.4866556778,0.847552562223971
"195",13966875,2020-04-09 05:54:50,"MICP010406","CYCHUNG","IRM001B_CL","Iron","MG_P_KG",85.758916135,"T","MICP01-20-0266",85.758916135,-0.895097868106619
"196",13966875,2020-04-09 05:54:50,"MICP010406","CYCHUNG","IRM001B_CL","Zinc","MG_P_KG",36.825483571,"T","MICP01-20-0266",36.825483571,-1.13645937075763
"197",13966875,2020-04-09 05:54:50,"MICP010406","CYCHUNG","IRM001B_CL","Copper","MG_P_KG",0.1758583587,"T","MICP01-20-0266",0.1758583587,-1.11064427897957
"198",13966875,2020-04-09 05:54:50,"MICP010406","CYCHUNG","IRM001B_CL","Manganese","MG_P_KG",0.4721356006,"T","MICP01-20-0266",0.4721356006,-1.62766682619934
"199",13966875,2020-04-09 05:54:50,"MICP010406","CYCHUNG","IRM001B_CL","Calcium","PCT_M-M",0.7047931086,"T","MICP01-20-0266",0.7047931086,0.433704851838976
"200",13966875,2020-04-09 05:54:50,"MICP010406","CYCHUNG","IRM001B_CL","Magnesium","PCT_M-M",0.0678502973,"T","MICP01-20-0266",0.0678502973,0.190824801867322
"201",13966875,2020-04-09 05:54:50,"MICP010406","CYCHUNG","IRM001B_CL","Sodium","PCT_M-M",0.1756142749,"T","MICP01-20-0266",0.1756142749,-0.682891687260278
"202",13966875,2020-04-09 05:54:50,"MICP010406","CYCHUNG","IRM001B_CL","Potassium","PCT_M-M",0.703552534,"T","MICP01-20-0266",0.703552534,1.19005932605621
"203",13966875,2020-04-09 05:54:50,"MICP010406","CYCHUNG","IRM001B_CL","Phosphorus","PCT_M-M",0.4535563447,"T","MICP01-20-0266",0.4535563447,-0.48299086548928
"204",13966916,2020-04-09 06:19:24,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",87.696881647,"T","MICP01-20-0265",87.696881647,0.0804929561863242
"205",13966916,2020-04-09 06:19:24,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",37.11438349,"T","MICP01-20-0265",37.11438349,-0.754481575710298
"206",13966916,2020-04-09 06:19:24,"MICP010406","YYU","IRM001B_CL","Copper","MG_P_KG",0.1533627156,"T","MICP01-20-0265",0.1533627156,-1.52346911880302
"207",13966916,2020-04-09 06:19:24,"MICP010406","YYU","IRM001B_CL","Manganese","MG_P_KG",0.4818226085,"T","MICP01-20-0265",0.4818226085,-1.15567175405577
"208",13966916,2020-04-09 06:19:24,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.7122838363,"T","MICP01-20-0265",0.7122838363,0.92520056177562
"209",13966916,2020-04-09 06:19:24,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06853405517,"T","MICP01-20-0265",0.06853405517,0.689574917443766
"210",13966916,2020-04-09 06:19:24,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1743159699,"T","MICP01-20-0265",0.1743159699,-0.934483007812037
"211",13966916,2020-04-09 06:19:24,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.7094312762,"T","MICP01-20-0265",0.7094312762,1.56054343619713
"212",13966916,2020-04-09 06:19:24,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.4931386537,"T","MICP01-20-0265",0.4931386537,1.10815844662979
"213",13967733,2020-04-09 08:47:59,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",88.709775846,"T","MICP01-20-0267",88.709775846,0.590393818923636
"214",13967733,2020-04-09 08:47:59,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",36.781504029,"T","MICP01-20-0267",36.781504029,-1.19460825684421
"215",13967733,2020-04-09 08:47:59,"MICP010406","YYU","IRM001B_CL","Copper","MG_P_KG",0.2125376983,"T","MICP01-20-0267",0.2125376983,-0.437529826199143
"216",13967733,2020-04-09 08:47:59,"MICP010406","YYU","IRM001B_CL","Manganese","MG_P_KG",0.5155417879,"T","MICP01-20-0267",0.5155417879,0.487279988919996
"217",13967733,2020-04-09 08:47:59,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.6861012993,"T","MICP01-20-0267",0.6861012993,-0.792737284337437
"218",13967733,2020-04-09 08:47:59,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06547966945,"T","MICP01-20-0267",0.06547966945,-1.53837052597036
"219",13967733,2020-04-09 08:47:59,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1697941955,"T","MICP01-20-0267",0.1697941955,-1.81073257361756
"220",13967733,2020-04-09 08:47:59,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.6810055661,"T","MICP01-20-0267",0.6810055661,-0.230872746591426
"221",13973773,2020-04-10 09:04:18,"MICP010406","GVEMULA","IRM001B_CL","Iron","MG_P_KG",86.210605983,"T","MICP01-20-0269",86.210605983,-0.667712773580198
"222",13973773,2020-04-10 09:04:18,"MICP010406","GVEMULA","IRM001B_CL","Calcium","PCT_M-M",0.7147559448,"T","MICP01-20-0269",0.7147559448,1.08740519274197
"223",13973773,2020-04-10 09:04:18,"MICP010406","GVEMULA","IRM001B_CL","Sodium","PCT_M-M",0.1711106947,"T","MICP01-20-0269",0.1711106947,-1.55561550002288
"224",13974408,2020-04-10 12:33:35,"MICP010406",NA,"IRM001B_CL","Iron","MG_P_KG",89.368028765,"T","MICP01-20-0270",89.368028765,0.921764787015691
"225",13974408,2020-04-10 12:33:35,"MICP010406",NA,"IRM001B_CL","Zinc","MG_P_KG",37.826669132,"T","MICP01-20-0270",37.826669132,0.187288501335067
"226",13974408,2020-04-10 12:33:35,"MICP010406",NA,"IRM001B_CL","Copper","MG_P_KG",0.1979866137,"T","MICP01-20-0270",0.1979866137,-0.704561497289826
"227",13974408,2020-04-10 12:33:35,"MICP010406",NA,"IRM001B_CL","Manganese","MG_P_KG",0.4919530116,"T","MICP01-20-0270",0.4919530116,-0.662072451630513
"228",13974408,2020-04-10 12:33:35,"MICP010406",NA,"IRM001B_CL","Calcium","PCT_M-M",0.7110619929,"T","MICP01-20-0270",0.7110619929,0.845030675301921
"229",13974408,2020-04-10 12:33:35,"MICP010406",NA,"IRM001B_CL","Magnesium","PCT_M-M",0.06747723758,"T","MICP01-20-0270",0.06747723758,-0.0812943014446685
"230",13974408,2020-04-10 12:33:35,"MICP010406",NA,"IRM001B_CL","Sodium","PCT_M-M",0.1755113692,"T","MICP01-20-0270",0.1755113692,-0.702833211752063
"231",13974408,2020-04-10 12:33:35,"MICP010406",NA,"IRM001B_CL","Potassium","PCT_M-M",0.6994694451,"T","MICP01-20-0270",0.6994694451,0.932739051365018
"232",13974408,2020-04-10 12:33:35,"MICP010406",NA,"IRM001B_CL","Phosphorus","PCT_M-M",0.5033941283,"T","MICP01-20-0270",0.5033941283,1.52041310704499
"233",13977998,2020-04-14 05:38:33,"MICP010406","CYCHUNG","IRM001B_CL","Iron","MG_P_KG",86.137714816,"T","MICP01-20-0271",86.137714816,-0.704406901136581
"234",13977998,2020-04-14 05:38:33,"MICP010406","CYCHUNG","IRM001B_CL","Zinc","MG_P_KG",37.502066344,"T","MICP01-20-0271",37.502066344,-0.241894925422679
"235",13977998,2020-04-14 05:38:33,"MICP010406","CYCHUNG","IRM001B_CL","Calcium","PCT_M-M",0.7039460808,"T","MICP01-20-0271",0.7039460808,0.378128071241668
"236",13977998,2020-04-14 05:38:33,"MICP010406","CYCHUNG","IRM001B_CL","Magnesium","PCT_M-M",0.067877766,"T","MICP01-20-0271",0.067877766,0.210861159620305
"237",13977998,2020-04-14 05:38:33,"MICP010406","CYCHUNG","IRM001B_CL","Sodium","PCT_M-M",0.1748156244,"T","MICP01-20-0271",0.1748156244,-0.837657735264654
"238",13977998,2020-04-14 05:38:33,"MICP010406","CYCHUNG","IRM001B_CL","Potassium","PCT_M-M",0.7064678016,"T","MICP01-20-0271",0.7064678016,1.37378235487157
"239",13977998,2020-04-14 05:38:33,"MICP010406","CYCHUNG","IRM001B_CL","Phosphorus","PCT_M-M",0.4924770728,"T","MICP01-20-0271",0.4924770728,1.08156388909789
"240",13978182,2020-04-14 07:24:56,"MICP010406",NA,"IRM001B_CL","Iron","MG_P_KG",88.867658362,"T","MICP01-20-0272",88.867658362,0.669873424196346
"241",13978182,2020-04-14 07:24:56,"MICP010406",NA,"IRM001B_CL","Manganese","MG_P_KG",0.486776958,"T","MICP01-20-0272",0.486776958,-0.91427331876834
"242",13978182,2020-04-14 07:24:56,"MICP010406",NA,"IRM001B_CL","Calcium","PCT_M-M",0.6974269487,"T","MICP01-20-0272",0.6974269487,-0.0496174813913882
"243",13978182,2020-04-14 07:24:56,"MICP010406",NA,"IRM001B_CL","Sodium","PCT_M-M",0.1730202044,"T","MICP01-20-0272",0.1730202044,-1.18558221275264
"244",13979032,2020-04-14 10:31:29,"MICP010406",NA,"IRM001B_CL","Copper","MG_P_KG",0.2036820803,"T","MICP01-20-0273",0.2036820803,-0.600042143190326
"245",13979032,2020-04-14 10:31:29,"MICP010406",NA,"IRM001B_CL","Calcium","PCT_M-M",0.6743832887,"T","MICP01-20-0273",0.6743832887,-1.56160142805636
"246",13979032,2020-04-14 10:31:29,"MICP010406",NA,"IRM001B_CL","Sodium","PCT_M-M",0.166760494,"T","MICP01-20-0273",0.166760494,-2.39861675071373
"247",13979032,2020-04-14 10:31:29,"MICP010406",NA,"IRM001B_CL","Phosphorus","PCT_M-M",0.4623096128,"T","MICP01-20-0273",0.4623096128,-0.131122647894677
"248",13982575,2020-04-15 05:54:43,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",88.119980332,"T","MICP01-20-0274",88.119980332,0.293484979161195
"249",13982575,2020-04-15 05:54:43,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",37.297236722,"T","MICP01-20-0274",37.297236722,-0.512716626040522
"250",13982575,2020-04-15 05:54:43,"MICP010406","YYU","IRM001B_CL","Copper","MG_P_KG",0.1898493719,"T","MICP01-20-0274",0.1898493719,-0.853890659730607
"251",13982575,2020-04-15 05:54:43,"MICP010406","YYU","IRM001B_CL","Manganese","MG_P_KG",0.4909203414,"T","MICP01-20-0274",0.4909203414,-0.712388839371819
"252",13982575,2020-04-15 05:54:43,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.6898738828,"T","MICP01-20-0274",0.6898738828,-0.545203442514866
"253",13982575,2020-04-15 05:54:43,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06632826525,"T","MICP01-20-0274",0.06632826525,-0.919383495769611
"254",13982575,2020-04-15 05:54:43,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1699665074,"T","MICP01-20-0274",0.1699665074,-1.77734120682179
"255",13982575,2020-04-15 05:54:43,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.6803133342,"T","MICP01-20-0274",0.6803133342,-0.27449788114532
"256",13982575,2020-04-15 05:54:43,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.4844227157,"T","MICP01-20-0274",0.4844227157,0.757790842931573
"257",13983413,2020-04-15 09:07:00,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",85.401279035,"T","MICP01-20-0275",85.401279035,-1.07513588788885
"258",13983413,2020-04-15 09:07:00,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",36.017073734,"T","MICP01-20-0275",36.017073734,-2.20532296926847
"259",13983413,2020-04-15 09:07:00,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.6778246441,"T","MICP01-20-0275",0.6778246441,-1.33580074710685
"260",13983413,2020-04-15 09:07:00,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06534019239,"T","MICP01-20-0275",0.06534019239,-1.64010858683577
"261",13983413,2020-04-15 09:07:00,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.6704838328,"T","MICP01-20-0275",0.6704838328,-0.893962718250746
"262",13983413,2020-04-15 09:07:00,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.3975330204,"T","MICP01-20-0275",0.3975330204,-2.73504427456576
"263",13983461,2020-04-15 09:19:02,"MICP010406","APOWERS","IRM001B_CL","Iron","MG_P_KG",88.973906214,"T","MICP01-20-0277",88.973906214,0.723359633765193
"264",13983461,2020-04-15 09:19:02,"MICP010406","APOWERS","IRM001B_CL","Zinc","MG_P_KG",39.536892122,"T","MICP01-20-0277",39.536892122,2.44851172708283
"265",13983461,2020-04-15 09:19:02,"MICP010406","APOWERS","IRM001B_CL","Copper","MG_P_KG",0.2444395744,"T","MICP01-20-0277",0.2444395744,0.147911844994969
"266",13983461,2020-04-15 09:19:02,"MICP010406","APOWERS","IRM001B_CL","Manganese","MG_P_KG",0.5406679135,"T","MICP01-20-0277",0.5406679135,1.71153907776211
"267",13983461,2020-04-15 09:19:02,"MICP010406","APOWERS","IRM001B_CL","Calcium","PCT_M-M",0.7304034509,"T","MICP01-20-0277",0.7304034509,2.11409878345378
"268",13983461,2020-04-15 09:19:02,"MICP010406","APOWERS","IRM001B_CL","Magnesium","PCT_M-M",0.07103163971,"T","MICP01-20-0277",0.07103163971,2.51137563468735
"269",13983461,2020-04-15 09:19:02,"MICP010406","APOWERS","IRM001B_CL","Sodium","PCT_M-M",0.1898063772,"T","MICP01-20-0277",0.1898063772,2.06731705341518
"270",13983461,2020-04-15 09:19:02,"MICP010406","APOWERS","IRM001B_CL","Potassium","PCT_M-M",0.7090849251,"T","MICP01-20-0277",0.7090849251,1.53871604953611
"271",13983461,2020-04-15 09:19:02,"MICP010406","APOWERS","IRM001B_CL","Phosphorus","PCT_M-M",0.5070199663,"T","MICP01-20-0277",0.5070199663,1.66616634341014
"272",13988464,2020-04-16 05:38:16,"MICP010406","SLOUYEH","IRM001B_CL","Iron","MG_P_KG",88.036011666,"T","MICP01-20-0280",88.036011666,0.251214330085928
"273",13988464,2020-04-16 05:38:16,"MICP010406","SLOUYEH","IRM001B_CL","Zinc","MG_P_KG",38.615846198,"T","MICP01-20-0280",38.615846198,1.2307229080183
"274",13988464,2020-04-16 05:38:16,"MICP010406","SLOUYEH","IRM001B_CL","Copper","MG_P_KG",0.223946919,"T","MICP01-20-0280",0.223946919,-0.228155518158669
